Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
HELP_POPUP_100004_PAGE_00_TITLE,HELP,도움말,Prepare-se para a batalha,戦いに備える,Prepárate para la batalla,เตรียมพร้อมสำหรับการต่อสู้,Bersiap untuk bertempur,Приготовьтесь к битве,为战斗做准备,為戰鬥做準備,Maghanda para sa laban,
HELP_POPUP_100004_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Equipment and Food</b></size></color>
- Enhance stats and equip special skills through various equipment.
- Strengthen further with gacha items like auras, runes, costumes, and titles.
- Use food for added boosts, obtain ingredients through arena battles.

<color=#c17636><size=20><b>◆ Repetition and Sweeping</b></size></color>
- Retry stages for multiple attempts and earn points for one-time buffs.
- Cleared stages can be easily farmed for materials and experience points through sweeping.","<color=#c17636><size=20><b>◆ 장비와 음식</b></size></color>
- 각 장비를 통해 스탯을 향상하고 특별한 스킬을 장착할 수 있습니다.
- 아우라, 룬, 코스튬, 칭호 등 가챠 장비와 한정판 상품을 통해 더욱 강해질 수 있습니다.
- 그래도 모자라다면 음식을 장착하세요. 음식 재료는 아레나 전투를 통해 획득할 수 있습니다.

<color=#c17636><size=20><b>◆ 반복과 소탕</b></size></color>
- 클리어하지 못한 스테이지는 반복을 통해 한번에 여러 번 도전할 수 있습니다.
- 같은 스테이지를 여러 번 수행하면 ‘일회성 버프’를 사용할 수 있는 포인트가 쌓입니다.
- 이미 클리어한 스테이지는 소탕을 통해 손쉽게 장비 재료를 파밍하고 경험치를 얻을 수 있습니다.","As principais estatísticas que você recebe de cada equipamento são diferentes. Quanto maior o nível, o equipamento mais diversificado e poderoso que você pode usar. Use vários cozinhar para se preparar para batalhas difíceis. Você pode sentir um nível diferente de força.",各機器から得た主な統計は異なります。レベルが高いほど、あなたが着ることができる多様で強力な機器。難しい戦いの準備をするために様々な調理を使用してください。あなたは異なるレベルの強さを感じることができます。,"Las estadísticas principales que consiges de cada pieza de equipo son diferentes. Cuanto mayor sea el nivel, más diverso y poderoso es el equipo que puedes usar. Cocina para prepararte para las batallas difíciles. Puedes sentir diferentes niveles de fuerza.",สถิติหลักที่คุณได้รับจากอุปกรณ์แต่ละชิ้นนั้นแตกต่างกัน ยิ่งระดับสูงเท่าไหร่อุปกรณ์ที่มีความหลากหลายและทรงพลังยิ่งขึ้นที่คุณสามารถสวมใส่ได้ ใช้การปรุงอาหารต่าง ๆ เพื่อเตรียมพร้อมสำหรับการต่อสู้ที่ยากลำบาก คุณสามารถรู้สึกถึงความแข็งแกร่งที่แตกต่างกัน,"Statistik utama yang Anda dapatkan dari setiap peralatan berbeda. Semakin tinggi level, peralatan yang lebih beragam dan kuat yang dapat Anda kenakan. Gunakan berbagai memasak untuk mempersiapkan pertempuran yang sulit. Anda dapat merasakan tingkat kekuatan yang berbeda.","Основная статистика, которую вы получаете от каждая часть оборудования, разные. Чем выше уровень, тем более разнообразное и мощное оборудование, которое вы можете носить. Используйте различные приготовления для подготовки к сложным сражениям. Вы можете почувствовать другой уровень силы.",您从每块设备获得的主要统计数据都不同。水平越高，您可以穿的更多样化和强大的设备。使用各种烹饪来准备困难的战斗。你可以感受到不同的力量。,您從每個裝備獲得的主要屬性都不同。等級越高，您可以穿的多樣性和強大的裝備。使用各種烹飪做準備，為困難的戰鬥做準備。您可以感覺到不同等級的力量。,"Ang pangunahing mga estadistika na nakukuha mula sa bawat piraso ng kagamitan ay iba-iba. Mas mataas ang antas, mas magkakaiba at makapangyarihang mga kagamitan ang maaari mong isuot. Gamitin ang iba't ibang mga lutuin upang maghanda para sa mga mahihirap na labanan. Maaari mong makamit ang ibang antas ng lakas.",
HELP_POPUP_100005_PAGE_00_TITLE,HELP,도움말,Sistema de batalha automática e combinação,オートバトル＆コンボシステム,Batalla automática y sistema de combos.,ระบบการต่อสู้อัตโนมัติและคอมโบ,Sistem Pertempuran & Kombo Auto,Автоматическая битва и комбинированная система,汽车战和组合系统,汽車戰與組合系統,awtomatikong laban at sistemang kombo,
HELP_POPUP_100005_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Victory, Defeat, and Wave Info</b></size></color>
- Battles depend on fate determined by blockchain's randomness.
- Clear 1 wave for experience, 2 waves for equipment materials.
- Progress by clearing up to wave 3.

<color=#c17636><size=20><b>◆ Battle Mechanics</b></size></color>
- Defeat if not cleared within 150 turns.
- Combos amplify damage; misses depend on level gaps.","<color=#c17636><size=20><b>◆ 승패와 웨이브 정보</b></size></color>
- 전투는 블록체인의 랜덤에 따라 운명적으로 결정됩니다.
- 1웨이브만 클리어해도 경험치를 얻을 수 있습니다.
- 2웨이브까지 클리어하면 장비 재료를 획득할 수 있습니다.
- 3웨이브까지 클리어해야 다음 스테이지로 넘어갈 수 있습니다.

<color=#c17636><size=20><b>◆ 전투 로직</b></size></color>
- 150턴 내에서 클리어하지 못할 시, 패배로 간주합니다.
- 콤보가 이어질 경우 데미지가 점층되어 더 많은 데미지를 입힐 수 있습니다.
- 미스는 몬스터와 내 레벨의 차이에 따라 결정됩니다.","A batalha é decidida com fita de acordo com o hash aleatório do blockchain. É por isso que a fase de preparação de batalha é tão importante. Você pode limpar o palco completando com sucesso 3 ondas? Vamos aguardar a ativação de combos, hits críticas e habilidades.",ブロックチェーンのハッシュランダムに従って、戦いは興味深く決定されます。これが、戦闘準備フェーズがとても重要である理由です。 3波を正常に完了してステージをクリアできますか？コンボ、クリティカルヒット、およびスキルの起動を楽しみにしてみましょう。,"La batalla se decide de acuerdo al resultado aleatorio del hash de la blockchain. Por eso, la fase de preparación antes de la batalla es muy importante. ¿Podrás superar el nivel al limpiar con éxito las 3 rondas? Esperamos la activación de combos, golpes críticos y habilidades.",การต่อสู้จะตัดสินใจอย่างว่องไวตามแฮชสุ่มของ Blockchain นี่คือเหตุผลที่ขั้นตอนการเตรียมการต่อสู้มีความสำคัญมาก คุณสามารถเคลียด่านได้อย่างประสบความสำเร็จในการทำ 3 คลื่นให้สำเร็จหรือไม่? ลองรอการเปิดใช้งานของคอมโบความนิยมและทักษะ,"Pertempuran diputuskan secara tak berarti sesuai dengan hash acak dari blockchain. Inilah sebabnya mengapa fase persiapan pertempuran sangat penting. Bisakah Anda membersihkan panggung dengan berhasil menyelesaikan 3 gelombang? Mari kita menantikan aktivasi kombo, hit kritis, dan keterampilan.","Битва решено решается в соответствии с хеш-случайным из блокчана. Вот почему фаза боевой подготовки настолько важна. Можете ли вы очистить сцену, успешно заполнив 3 волны? Давайте рассчитываем на активацию комбо, критических хитов и навыков.",这场战斗根据区块链的随机性地定制了。这就是为什么战斗准备阶段非常重要。你能通过成功完成3个浪潮清除舞台吗？让我们期待激活组合，关键点击和技能。,這場戰鬥是根據區塊鏈的哈希隨機數決定的。這就是為什麼戰鬥準備階段如此重要。你能成功完成 3 波來通關嗎？讓我們一起期待連擊、暴擊、技能的激活吧。,"Ang labanan ay napapagpasyahan sa pagkakataon batay sa resulta ng hash ng blockchain. Kaya't napakahalaga ang yugto ng paghahanda sa mga labanan. Makakaya mo bang malampasan ang yugto sa pamamagitan ng matagumpay na pagtatapos ng 3 mga alon? Abangan nating ang pag aksyon ng kombo,kritikal na mga pagtama at mga abilidad",
HELP_POPUP_100005_PAGE_01_TITLE,,,,,,,,,,,,
HELP_POPUP_100005_PAGE_01_TEXT_00,,,,,,,,,,,,
HELP_POPUP_100006_PAGE_00_TITLE,,,,,,,,,,,,
HELP_POPUP_100006_PAGE_00_TEXT_00,,,,,,,,,,,,
HELP_POPUP_100007_PAGE_00_TITLE,HELP,도움말,Bem-vindo ao workshop,ワークショップへようこそ,Bienvenido al taller.,ยินดีต้อนรับสู่เวิร์คช็อป,Selamat datang di lokakarya,Добро пожаловать в семинар,欢迎来到研讨会,歡迎來到工作坊,Maligayang pagdating sa Mercado,
HELP_POPUP_100007_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Summon</b></size></color>
- Obtain various items using Golden Dust and Silver Dust.

<color=#c17636><size=20><b>◆ Craft</b></size></color>
- Craft equipment, food, and event items.

<color=#c17636><size=20><b>◆ Upgrade</b></size></color>
- Enhance various equipment pieces.

<color=#c17636><size=20><b>◆ Rune</b></size></color>
- Craft and enhance runes using rune fragments.

<color=#c17636><size=20><b>◆ Grind</b></size></color>
- Grind equipment to obtain Crystals and NCG vouchers.","<color=#c17636><size=20><b>◆ 소환</b></size></color>
- 골든더스트와 실버더스트를 통해 다양한 아이템을 획득할 수 있습니다.

<color=#c17636><size=20><b>◆ 제작</b></size></color>
- 장비와 음식, 이벤트 아이템을 제작할 수 있습니다.

<color=#c17636><size=20><b>◆ 강화</b></size></color>
- 다양한 장비를 강화할 수 있습니다.

<color=#c17636><size=20><b>◆ 룬</b></size></color>
- 룬 조각을 통해 룬을 제작하고 강화할 수 있습니다.

<color=#c17636><size=20><b>◆ 분해</b></size></color>
- 장비를 분해하여 크리스탈과 NCG 바우처를 획득할 수 있습니다.","Você pode fazer tudo, desde equipamentos simples a itens muito poderosos aqui. Crafting Um novo item leva tempo. Você pode verificar o progresso no slot do workshop. Itens serão entregues via mail quando o elaboração estiver concluído.",あなたはここで簡単な機器から非常に強力なアイテムにすべてを作ることができます。新しいアイテムを作成するには時間がかかります。ワークショップスロットで進行状況を確認できます。クラフトが完了したときに、アイテムはメールを介して配信されます。,"Aquí puedes crear de todo, desde equipamento simple hasta objetos muy poderosos. Fabricar un nuevo objeto lleva tiempo. Puedes verificar el progreso en la ranura del taller. Los objetos serán entregados a través del correo cuando la creación esté completa.",คุณสามารถสร้างทุกอย่างตั้งแต่อุปกรณ์ที่เรียบง่ายไปจนถึงรายการที่ทรงพลังมากที่นี่ การประดิษฐ์รายการใหม่ต้องใช้เวลา คุณสามารถตรวจสอบความคืบหน้าได้ที่ช่องเวิร์กช็อป รายการจะถูกส่งทางไปรษณีย์เมื่องานสร้างเสร็จสมบูรณ์,Anda dapat membuat semuanya dari peralatan sederhana hingga barang-barang yang sangat kuat di sini. Membuat item baru membutuhkan waktu. Anda dapat memeriksa kemajuan di slot bengkel. Barang akan dikirim melalui surat ketika kerajinan selesai.,"Вы можете сделать все от простого оборудования до очень мощных предметов здесь. Создание нового предмета требует времени. Вы можете проверить прогресс в слоте семинара. Предметы будут доставлены по почте, когда крафт завершен.",您可以从简单的设备到非常强大的物品中的所有内容。制作一个新项目需要时间。您可以检查工作室插槽的进度。当制作完成时，物品将通过邮件传递。,您可以在這裡製作從簡單裝備到非常強大的物品的所有內容。製作新項目需要時間。您可以在工作坊插槽中檢查進度。製作完成後，項目將通過郵件傳遞。,Maaari mong gawin ang lahat mula sa simpleng kagamitan hanggang sa napakamakapangyarihang mga aytem dito. Ang pag-gawa ng bagong aytem ay nangangailangan ng oras. Maaari mong subaybayan ang aytem sa pamamagitan ng pag-tingin sa puwang ng pagawaan. Ang mga kagamitan ay ipapadala sa pamamagitan ng liham kapag natapos na ang paggawa.,
HELP_POPUP_100008_PAGE_00_TITLE,HELP,도움말,Slot de oficina,ワークショップスロット,Ranura de taller,ช่องเวิร์คช็อป,Slot bengkel.,Слот мастерской,车间插槽,工作坊插槽,Puwang sa pagawaan,
HELP_POPUP_100008_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Crafting Time</b></size></color>
- Crafting items takes time; higher-grade items require more time.
- There's a low chance of equipment crafting being a huge success, which extends the crafting time.
- Completed items can be received via mail.

<color=#c17636><size=20><b>◆ Hourglass</b></size></color>
- Use hourglasses to shorten item crafting time.
- Hourglasses can be obtained through quest rewards and various package deals.","<color=#c17636><size=20><b>◆ 제작 시간</b></size></color>
- 아이템 제작에는 시간이 걸립니다. 더 높은 등급의 아이템일수록 제작 시간은 깁니다.
- 낮은 확률로 장비 제작이 대성공할 수 있습니다. 이 경우 제작 시간이 좀 더 길어집니다.
- 제작이 완료되면 메일로 아이템을 수령할 수 있습니다.

<color=#c17636><size=20><b>◆ 모래시계</b></size></color>
- 모래시계를 이용해 아이템 제작 시간을 단축할 수 있습니다.
- 모래시계는 퀘스트 보상 및 다양한 패키지 상품을 통해 획득 가능합니다.",,,,,,,,,,
HELP_POPUP_100009_PAGE_00_TITLE,HELP,도움말,Poder de ação e medidor de prosperidade,行動力と繁栄メーター,Poder de acción y conteo de prosperidad.,พลังงานการกระทำและหลอดความเจริญรุ่งเรือง,Meter aksi dan meteran kemakmuran,Экшн Сила и процветающий счетчик,行动力量和繁荣仪表,行動點和繁榮度表,Aksyon lakas at Metro ng kaunlaran,
HELP_POPUP_100009_PAGE_00_TEXT_00,"<color=#c17636><size=20><b>◆ Action Power</b></size></color>
- Action Power (AP) is essential energy for various in-game actions like battle and crafting.
- It recharges at regular intervals and also can be instantly recharge using AP potions.
- You can obtain AP potions through quest rewards, premium season pass, and monster collections (NCG stacking).","<color=#c17636><size=20><b>◆ 행동력</b></size></color>
- 행동력(Action Power)은 게임 내 전투와 제작과 같은 다양한 활동을 위한 필수 에너지입니다.
- 행동력은 일정 간격으로 충전할 수 있으며 AP 포션을 사용하여 즉시 충전할 수도 있습니다.
- AP 포션은 퀘스트 보상, 프리미엄 시즌 패스 및 몬스터 컬렉션(NCG 스테이킹)을 통해 획득할 수 있습니다.","Poder de ação é o recurso essencial para jogar o jogo. Você pode reabastecer o poder de ação clicando no medidor completo de prosperidade. Você tem que esperar por 1700 blocos para o medidor para encher. Demora cerca de 7 horas no tempo real para o medidor se recuperar completamente. Mas se você tem a poção AP, você pode recarregar imediatamente!",アクション電源はゲームをプレイするための重要なリソースです。あなたは完全な繁栄メーターをクリックすることによって行動力を補充することができます。ゲージを埋めるために1700ブロックを待つ必要があります。ゲージが完全に回復するのにリアルタイムで約7時間かかります。しかし、あなたがAPポーションを持っているならば、あなたはすぐに補充することができます！,"El poder de acción es un recurso esencial para jugar el juego. Puedes rellenar el poder de acción haciendo clic en la barra llena de prosperidad. Debes esperar 1700 bloques para que la barra se llene por completo. En tiempo real, se necesita aproximadamente 7 horas para que la barra se llene por completo. ¡Pero si tienes la Poción AP, puedes rellenar inmediatamente!","Action Power เป็นแหล่งข้อมูลสำคัญในการเล่นเกม คุณสามารถเติมพลังการกระทำได้โดยคลิกที่หลอดความเจริญรุ่งเรืองเต็มรูปแบบ คุณต้องรอ 1,700 บล็อกสำหรับหลอดเพื่อเติมเต็ม ใช้เวลาประมาณ 7 ชั่วโมงในแบบเรียลไทม์สำหรับหลอดเพื่อฟื้นฟูอย่างเต็มที่ แต่ถ้าคุณมียา ap คุณสามารถเติมได้ทันที!","Tindakan daya adalah sumber daya penting untuk memainkan permainan. Anda dapat mengisi ulang daya aksi dengan mengklik meteran kesejahteraan penuh. Anda harus menunggu 1700 blok untuk pengukur untuk mengisi. Dibutuhkan sekitar 7 jam secara real-time untuk pengukur untuk pulih sepenuhnya. Tetapi jika Anda memiliki ramuan AP, Anda dapat mengisi ulang segera!","Power Action - это необходимый ресурс для игры. Вы можете пополнить силу действий, нажав полный счетчик процветания. Вы должны ждать 1700 блоков для датчика для заполнения. Это займет около 7 часов в режиме реального времени для датчика для полного восстановления. Но если у вас есть зелье AP, вы можете пополниться сразу!",行动权是播放游戏的基本资源。您可以通过点击完整的繁荣仪来重新填充动作电源。您必须等待1700个块为仪表填满。规格的实时需要大约7个小时，以完全恢复。但如果您有AP药水，您可以立即重新填充！,行動點是玩遊戲的重要資源。您可以通過單擊完整的繁榮計來補充動作能力。您必須等待1700個塊才能填充量規。量規實時大約需要7個小時才能完全恢復。但是，如果您有AP藥水，則可以立即補充！,"Ang Aksyon Lakas ay ang pangunahing sangkap na kinakailangan upang makapaglaro. Maaari mong punan ang aksyon lakas sa pamamagitan ng pag pindot sa punong metro ng kaunlaran. Kailangan mong maghintay ng 1700 block upang punuin ang metro. Ito ay aabutin ng mga 7 na oras sa oras na totoo upang lubusang makapagpuno ng metro. Ngunit kung mayroon kang gamot ng AP, maaari mong agad na punuin ito!",
HELP_POPUP_100010_PAGE_00_TITLE,HELP,도움말,Correspondência,郵便,Correo,จดหมาย,Surat,Почта,邮件,郵件,Sulat,
