Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
ENEMY_201003_0,My head is itchy...,머리가 너무 간지러워..,Minha cabeça está coçando ...,頭がかゆい..,Me duele la cabeza...,ฉันคันหัว...,Kepalaku gatal...,,我的头很痒...,我的頭很癢…,Makati ang aking ulo...,Ngứa đầu quá ...
ENEMY_201003_1,,,,,,,,,,,,
ENEMY_201005_0,I don't feel good...,온 몸이 아파.. 씩씩,Não estou me sentindo bem...,気分が悪い…,No me siento bien...,ฉันรู้สึกไม่ค่อยดี ...,Aku merasa tidak enak badan..,,我感觉不舒服...,我感覺不太好...,Hindi maganda ang aking pakiramdam...,Ta khó chịu quá...
ENEMY_201005_1,,,,,,,,,,,,
UI_NEXT_STAGE,Next Stage,다음,Próxima Fase,次のステージ,Siguiente Escenario,ด่านต่อไป,Tahap Selanjutnya,,下一阶段,下一關卡,Susunod,Màn tiếp theo
UI_AFTER_N_SECONDS,"After {0:0} seconds,",{0:0}초 후,Após {0: 0} segundos,{0:0}秒後、,"Despues de {0:0} segundos,",หลังจาก {0:0} วินาที,"Setelah {0:0} detik,",,在{0:0}秒之后，,{0:0}秒後。,"Pagkatapos ng {0:0} segundo,","Sau {0: 0} giây,"
UI_BATTLE_RESULT_NEXT_STAGE_FORMAT,{0} You will proceed to the next stage.,{0} 다음 스테이지로 이동합니다.,{0} você irá para a próxima fase.,{0} 次のステージへ進みます。,{0} avanzarás al siguiente escenario.,{0} คุณจะเข้าสู่ด่านต่อไป,{0} Anda akan melanjutkan ke tahap berikutnya.,,{0}，您将进入下一阶段。,{0} 您將進入下一關卡。,{0} Ikaw ay tutungo na sa susunod na paglalakbay.,{0} Tiến vào màn tiếp theo.
UI_BATTLE_RESULT_REPEAT_STAGE_FORMAT,{0} You will repeat the current stage.,{0} 스테이지를 재시작합니다.,{0} você repetirá a fase atual.,{0} 現在のステージをくり返します。,{0} repetiras el mismo escenario,{0} คุณจะเข้าสู่ด่านเดิมอีกครั้ง,{0} Anda akan mengulangi tahapan saat ini.,,{0}，您将重复当前阶段。,{0} 您將重複當前關卡。,{0} Uulitin mo ang kasalukiyang paglalakbay na ito.,{0} Khởi động lại màn hiện tại.
UI_BATTLE_RESULT_NOT_ENOUGH_ACTION_POINT_FORMAT,Insufficient action points. {0} you will be returned to the main lobby.,행동력이 부족합니다. {0} 메인으로 이동합니다.,Você não tem ponto de ação suficiente. {0} você retornará ao principal,アクションポイントが足りません。 {0} ロビーへ戻ります。,No tienes suficientes puntos de acción. {0} serás devuelto al menú principal,คุณมีแต้ม action point ไม่เพียงพอ {0} คุณจะกลับไปที่หน้าหลัก,Poin Aksi tidak mencukupi. {0} Anda akan dikembalikan ke lobbyutama.,,您没有足够的动作点。 {0}您将返回大厅,您沒有足夠的行動點。 {0} 您將返回大廳,"Hindi sapat ang iyong ""action points"". {0} Babalik ka sa panimulang ""lobby"".",AP không đủ. {0} Bạn sẽ được đưa trở lại sảnh chính.
UI_BATTLE_RESULT_NOT_ENOUGH_ACTION_POINT,Insufficient action points.,행동력이 부족합니다.,Pontos de ação insuficientes.,アクションポイントが足りません。,Puntos de acción insuficientes.,จุดดำเนินการไม่เพียงพอ,Poin Aksi tidak mencukupi.,,动作点不足。,啊！,Hindi sapat na mga puntos ng pagkilos.,AP không đủ.
UI_BATTLE_AGAIN,Again,재도전,De novo,再挑戦,Repetir,อีกครั้ง,Lagi,,再次,再次,Ulit,Chơi lại
UI_BATTLE_AGAIN_FORMAT,Battle starts again in {0}.,{0} 다시 전투를 시작합니다.,{0} batalha começa novamente,{0} もう一度バトルを始めます。,{0} la batalla empieza nuevamente,{0} การต่อสู้เริ่มขึ้นอีกครั้ง,{0} Pertarungan kembali dimulai,,{0}战斗再次开始,{0}戰鬥再次開始,{0} Ulitin ang laban,Trận chiến bắt đầu lại trong {0}.
UI_BATTLE_EXIT_FORMAT,You will be returned to the lobby in {0}.,{0} 메인으로 이동합니다.,{0} você retornará ao principal,{0} ロビーへ戻ります。,{0} serás devuelto al menú principal,{0} คุณจะกลับไปที่หน้าหลัก,{0} Anda akan kembali ke lobby,,{0}您将返回大厅,{0}您將返回大廳,"{0} Babalik ka sa panimulang ""lobby""",Bạn sẽ được đưa trở lại sảnh trong {0}.
UI_BATTLE_WIN,Stage Won!,전투 승리!,Fase vencida!,ステージクリア！,¡Escenario completado!,ผ่านด่าน!,Tahap Dimenangkan!,,阶段赢了！,過關了！,Panalo!,Qua màn!
UI_BATTLE_RETRY,Retry,다시 도전,Tente novamente,リトライ,Reintentar,ลองใหม่,Mengulang,,重试,重試,Ulitin,Thử lại
UI_BATTLE_RETRY_FORMAT,You can become stronger by leveling up or crafting stronger equipment.,"지난 스테이지를 플레이하여 레벨을 올리거나
장비를 제작하면 더 강해질 수 있습니다.","Você pode se tornar mais forte nivelando
ou criando equipamento mais fortes.",レベルを上げたり強力な装備を製作して強くなりましょう。,Puedes volverte más fuerte subiendo de nivel o fabricando objetos más poderosos.,คุณสามารถแข็งแกร่งขึ้นได้โดยการอัพเลเวล หรือสร้างอุปกรณ์ที่ดีขึ้น,Anda bisa menjadi lebih kuat dengan naik level atau membuat peralatan yang lebih kuat.,,您可以通过升级或制作更强的设备来变得更强大。,您可以通過升級或製作更強的裝備來變得更強大。,"Mas lalakas ka sa pamamagitan ng pagpapataas ng ""level"" o kaya ay sa paglikha ng mga malalakas na sandata.",Bạn có thể trở nên mạnh mẽ hơn bằng cách lên cấp hoặc chế tạo các trang bị mạnh hơn.
UI_BATTLE_LOSE,Lost...,전투 패배,Perdeu...,敗北…,Perdiste...,พ่ายแพ้...,Kalah...,,失败…,丟失...,Talo...,Thất bại...
UI_YES,Yes,네,Sim,はい,Si,ใช่,Iya,,是,是的,Oo,Đúng vậy
UI_NO,No,아니오,Não,いいえ,No,ไม่,Tidak,,否,不,Hindi,Không phải
UI_OK,OK,확인,OK,確認,De acuerdo.,ตกลง,OK,ХОРОШО,好的,好的,OK,Được rồi
UI_CANCEL,Cancel,취소,Cancel,キャンセル,Cancelar,ยกเลิก,Batal,,取消,取消,Kansela,Hủy bỏ
UI_START,Start,시작,Começar,始める,Empezar,เริ่ม,Awal,Начинать,始作,開始,Simula,Bắt đầu
UI_CLOSE,Close,닫기,Fechar,閉じる,Cerrar,ปิด,Tutup,,关闭,關閉,Isara,Đóng
UI_CHARACTER,Character,캐릭터,Personagem,キャラクター,Personaje,ตัวละคร,Karakter,,角色,角色,Karakter,Nhân vật
UI_INVENTORY,Inventory,인벤토리,Inventário,インベントリー,Inventario,รายการทรัพย์สิน,Inventaris,,库存,存貨,Imbentaryo,Kho
UI_COMBINATION_MATERIALS,Materials,재료,Materiais,素材,Materiales,วัสดุ,Bahan,,材料,材料,Materyales,Nguyên liệu
UI_COMBINATION_REGISTER_MATERIAL,Register,등록,Registro,登録,Registrar,บันทึก,Daftar,,注册,登記,Rehistro,Đăng ký
UI_COMBINATION_UNREGISTER_MATERIAL,Unregister,해제,unregister,登録解除,Cancelar el registro,ยกเลิกการลงทะเบียน,Membatalkan Pendaftaran,Разрегистрировать,注销,下架,Alisin sa Rehistro,Hủy đăng ký
UI_DELETE,Delete,삭제,Apagar,削除,Borrar,ลบ,Hapus,,删除,刪除,Tanggalin,Xóa
UI_COMBINATION_ITEM,Craft,제작,Combinar,製作,Combinar,รวมกัน,Kerajinan,,合并,合併,Pagsamahin,Chế tạo
UI_COMBINATION_ERROR,Error,에러,Erro,製作エラー,Error,ข้อผิดพลาด,Error,,错误,錯誤,Mali,Lỗi
UI_COMBINATION_SUCCESS,Success!,제작 성공!,Sucesso!,製作成功！,¡Éxito!,สำเร็จ!,Sukses!,,成功！,成功！,Tagumpay!,Thành công!
UI_COMBINATION_NOTIFY_FORMAT,"<color=#FFA78B>[Workshop Dvergr]</color>
I've finished crafting {0}","<color=#FFA78B>[대장장이 드베르그]</color>
{0} 제작을 완료하였네.","<color=#FFA78B>[Gato de oficina]</color>
Eu terminei de fabricar {0}","<color=#FFA78B>[ドヴェルグ]</color>
{0}の製作が終わったぜ！","<color=#FFA78B>[Workshop Dvergr]</color>
He terminado de fabricar {0}","<color=#FFA78B>[การประชุมเชิงปฏิบัติการแมว]</color>
ฉันสร้าง {0} เสร็จแล้ว","<color=#FFA78B>[Workshop Dvergr]</color>
Sudah selesai membuat kerajinan {0}","<color=#FFA78B>[Практикум Cat]</color>
Я закончил крафт {0}","<color=#FFA78B>[车间猫]</color>
我已经完成了{0}的制作工作。","<color=#FFA78B>[Workshop Dvergr]</color>
我已完成了製作 {0}","<color=#FFA78B>[Workshop Dvergr]</color>
Natapos ko ng likhain {0}","<color=#ffa78b>[Lò rèn của Dvergr]</color>
Tôi đã hoàn thành việc chế tạo {0}"
UI_COMBINATION_NOTIFY_FORMAT_GREATER,"<color=#FFA78B>[Workshop Dvergr]</color>
Great Success!! I've finished crafting {0}","<color=#FFA78B>[대장장이 드베르그]</color>
대성공!! {0} 제작을 완료하였네.","<color=#FFA78B>[Gato de oficina]</color>
Grande sucesso!! Eu terminei de fabricar {0}","<color=#FFA78B>[ドヴェルグ]</color>
大成功！！ {0}の製作が終わったぜ！","<color=#FFA78B>[Workshop Dvergr]</color>
He terminado de fabricar con ¡¡Gran éxito!! {0}","<color=#FFA78B>[การประชุมเชิงปฏิบัติการแมว]</color>
ความสำเร็จที่ดี!! ฉันสร้าง {0} เสร็จแล้ว","<color=#FFA78B>[Workshop Dvergr]</color>
Sukses Besar!! Sudah selesai membuat kerajinan {0}","<color=#FFA78B>[Практикум Cat]</color>
Огромный успех!! Я закончил крафт {0}","<color=#FFA78B>[车间猫]</color>
巨大的成功！！ 我已经完成了{0}的制作工作。","<color=#FFA78B>[Workshop Dvergr]</color>
巨大的成功！！我已完成了製作 {0}","<color=#FFA78B>[Workshop Dvergr]</color>
Malaking Tagumpay!! Natapos ko ng likhain {0}","<color=#ffa78b>[Lò rèn của Dvergr]</color>
Thành công rồi!! Tôi đã hoàn thành việc chế tạo {0}"
UI_ITEM_ENHANCEMENT_MAIL_FORMAT_GREATER,"<color=#FFA78B>[Workshop dverg]</color>
Great Success!! I've finished crafting {0}","<color=#FFA78B>[대장장이 드베르그]</color>
대성공!! {0} 제작을 완료하였네.","<color=#FFA78B>[Gato de oficina]</color>
Grande sucesso!! Eu terminei de fabricar {0}","<color=#FFA78B>[ドヴェルグ]</color>
大成功！！ {0}の製作が終わったぜ！","<color=#FFA78B>[Workshop Dvergr]</color>
He terminado de fabricar con ¡¡Gran éxito!! {0}","<color=#FFA78B>[การประชุมเชิงปฏิบัติการแมว]</color>
ความสำเร็จที่ดี!! ฉันสร้าง {0} เสร็จแล้ว","<color=#FFA78B>[Workshop dverg]</color>
Sukses besar!! Sudah selesai membuat kerajinan{0}","<color=#FFA78B>[Практикум Cat]</color>
Огромный успех!! Я закончил крафт {0}","<color=#FFA78B>[车间猫]</color>
巨大的成功！！ 我已经完成了{0}的制作工作。","<color=#FFA78B>[Workshop dverg]</color>
巨大的成功！！我已完成了製作 {0}","<color=#FFA78B>[Workshop dverg]</color>
Malaking Tagumpay!! Natapos ko ng likhain {0}","<color=#ffa78b>[Lò rèn của Dvergr]</color>
Thành công rồi!! Tôi đã hoàn thành việc chế tạo {0}"
UI_ITEM_ENHANCEMENT_MAIL_FORMAT_FAIL,"<color=#FFA78B>[Workshop dverg]</color>
Sorry, I failed to upgrade {0}","<color=#FFA78B>[대장장이 드베르그]</color>
미안하네, {0} 강화를 실패했다네.","<color=#FFA78B>[Gato de oficina]</color>
Desculpe, não consegui atualizar {0}","<color=#FFA78B>[ドヴェルグ]</color>
申し訳ない、{0}の強化に失敗した。","<color=#FFA78B>[Workshop Dvergr]</color>
Lo siento, no logré mejorar {0}","<color=#FFA78B>[เวิร์กชอป Dvergr]</color>
ขออภัยการอัพเกรดล้มเหลว {0}","<color=#FFA78B>[Workshop dverg]</color>
Maaf, gagal untuk mengupgrade {0}","<color=#FFA78B>[Практикум Cat]</color>
Извините, я не смог обновить {0}","<color=#FFA78B>[车间猫]</color>
对不起，我未能升级{0}","<color=#FFA78B>[Workshop dverg]</color>
抱歉，我升級失敗 {0}","<color=#FFA78B>[Workshop dverg]</color>
Patawad, hindi ko nagawang pagsamahin {0}","<color=#ffa78b>[Lò rèn của Dverg]</color>
Xin lỗi, nâng cấp thất bại {0}"
UI_UPGRADE_DEPTH,Current Stat,강화도,Stat atual,強化度,Estadisticas actuales,สถิติปัจจุบัน,Statistik saat ini,Текущий Stat,当前统计,當前屬性,Kasalukuyang Stat,Chỉ số hiện tại
UI_UPGRADE_SUCCESS_RATE_TITLE,Success Rate,성공률,Taxa de sucesso,成功率,Probabilidad de éxito,โอกาสสำเร็จ,Tingkat kesuksesan,Шанс успеха,成功率,成功率,Success Rate,Tỉ lệ thành công
UI_UPGRADE_BLOCK_TITLE,Required Blocks,필요 블록,Blocos necessários,必要ブロック,Bloques necesarios,บล็อกที่ต้องใช้,Blok yang diperlukan,Требуемые блоки,需要的块,所需區塊,Kinakailangang Blocks,Các Khối cần thiết
UI_COMBINATION_FAIL,"Oh, that's not good... My hand slipped...","어이쿠, 제작을 실패헸네. 손이 미끄러졌어.","Oh , eu falhei em fabricar. Minha mão escorregou ...",あぁ、失敗しちまった… 手が滑ったぜ…,"Oh, fallé en la fabricación. Mi mano resbaló...","โอ้, ฉันคราฟพลาด, มือฉันลื่น...","Oh, itu tidak bagus... Tanganku terpeleset...",,,哦，我制造失敗了。我的手滑了...,"Oh, hindi ako nagtagumpay sa paglikha. Nadulas sa aking kamay...","Ối, không ổn …tôi bị trượt tay ..."
UI_COMBINATION_MATERIAL_COUNT_SELECTION,Material Amount,재료 수량,Quantidade de Material,素材量,Cantidad de material,จำนวนวัสดุ,Jumlah Bahan,,材料数量,材料量,Bilang ng materyales,Lượng nguyên liệu
UI_ENHANCEMENT_EQUIPMENT_TO_ENHANCE,"Item to
upgrade",강화 장비,"Equipamento
para aprimorar",強化する装備,"Equipo para
mejorar","อุปกรณ์
เสริม","Perlengkapan
untuk diupgrade",,装备增强了,裝備提升,"kagamitan na
palalakasin","Trang bị
cường hóa"
UI_ENHANCEMENT_EQUIPMENT_TO_CONSUME,Item to consume,강화 재료,Equipamento para consumir,消費する装備,Equipo a consumir para la mejora,อุปกรณ์สำหรับบริโภค,Perlengkapan untuk dikonsumsi,,装备消耗了,消耗裝備,kagamitan na ipapakain,Nguyên liệu tiêu thụ
